key_id,m,competitive_lsns,competitive_ops,clean_seqs,final_seqs,n_pairs,fired_pairs,last_pair_uniform,last_pair_fired,tail_op,current_lsn,winner_vidx,winner_seq,winner_lsn,winner_op,present,violated,verdict
387,1,5562,u,1,1,0,-,-,False,u,5562,0,1,5562,u,1,False,MATCH
1055,2,5638;6026,uu,1;2,1;2,1,-,0.709114,False,u,6026,1,2,6026,u,1,False,MATCH
1138,1,5642,u,1,1,0,-,-,False,u,5642,0,1,5642,u,1,False,MATCH
85,2,5647;6170,uu,1;2,1;2,1,-,0.875071,False,u,6170,1,2,6170,u,1,False,MATCH
344,3,5652;5757;6769,uuu,1;2;3,1;3;2,2,2,0.152435,True,u,6769,1,3,5757,u,1,True,STALE_WINS
70,1,5659,u,1,1,0,-,-,False,u,5659,0,1,5659,u,1,False,MATCH
554,1,5672,u,1,1,0,-,-,False,u,5672,0,1,5672,u,1,False,MATCH
1159,1,5700,u,1,1,0,-,-,False,u,5700,0,1,5700,u,1,False,MATCH
679,1,5743,u,1,1,0,-,-,False,u,5743,0,1,5743,u,1,False,MATCH
998,1,5754,u,1,1,0,-,-,False,u,5754,0,1,5754,u,1,False,MATCH
862,3,5755;6550;7124,uuu,1;2;3,2;1;3,2,1,0.525635,False,u,7124,2,3,7124,u,1,False,MATCH
875,2,5775;6788,uu,1;2,2;1,1,1,0.198283,True,u,6788,0,2,5775,u,1,True,STALE_WINS
287,1,5792,u,1,1,0,-,-,False,u,5792,0,1,5792,u,1,False,MATCH
1000,1,5800,u,1,1,0,-,-,False,u,5800,0,1,5800,u,1,False,MATCH
217,2,5812;6154,uu,1;2,1;2,1,-,0.422656,False,u,6154,1,2,6154,u,1,False,MATCH
924,1,5830,u,1,1,0,-,-,False,u,5830,0,1,5830,u,1,False,MATCH
346,4,5836;6862;7320;7375,uuuu,1;2;3;4,2;1;3;4,3,1,0.426127,False,u,7375,3,4,7375,u,1,False,MATCH
872,1,5852,u,1,1,0,-,-,False,u,5852,0,1,5852,u,1,False,MATCH
996,1,5862,u,1,1,0,-,-,False,u,5862,0,1,5862,u,1,False,MATCH
327,1,5864,u,1,1,0,-,-,False,u,5864,0,1,5864,u,1,False,MATCH
1038,1,5874,u,1,1,0,-,-,False,u,5874,0,1,5874,u,1,False,MATCH
632,2,5881;6736,uu,1;2,1;2,1,-,0.622145,False,u,6736,1,2,6736,u,1,False,MATCH
753,2,5969;7374,ud,1;2,1;2,1,-,0.970041,False,d,7374,1,2,7374,d,0,False,MATCH
84,1,5972,u,1,1,0,-,-,False,u,5972,0,1,5972,u,1,False,MATCH
176,1,5973,u,1,1,0,-,-,False,u,5973,0,1,5973,u,1,False,MATCH
213,1,5993,u,1,1,0,-,-,False,u,5993,0,1,5993,u,1,False,MATCH
216,1,6029,u,1,1,0,-,-,False,u,6029,0,1,6029,u,1,False,MATCH
257,1,6035,u,1,1,0,-,-,False,u,6035,0,1,6035,u,1,False,MATCH
152,2,6052;7365,uu,1;2,1;2,1,-,0.585371,False,u,7365,1,2,7365,u,1,False,MATCH
894,2,6068;6809,uu,1;2,1;2,1,-,0.929546,False,u,6809,1,2,6809,u,1,False,MATCH
919,1,6069,u,1,1,0,-,-,False,u,6069,0,1,6069,u,1,False,MATCH
338,1,6083,u,1,1,0,-,-,False,u,6083,0,1,6083,u,1,False,MATCH
35,1,6100,u,1,1,0,-,-,False,u,6100,0,1,6100,u,1,False,MATCH
134,1,6102,u,1,1,0,-,-,False,u,6102,0,1,6102,u,1,False,MATCH
1195,4,6125;6768;6924;7117,uuud,1;2;3;4,2;3;1;4,3,1;2,0.573241,False,d,7117,3,4,7117,d,0,False,MATCH
1149,1,6145,u,1,1,0,-,-,False,u,6145,0,1,6145,u,1,False,MATCH
160,1,6151,u,1,1,0,-,-,False,u,6151,0,1,6151,u,1,False,MATCH
232,2,6168;6529,uu,1;2,1;2,1,-,0.534914,False,u,6529,1,2,6529,u,1,False,MATCH
1144,1,6191,u,1,1,0,-,-,False,u,6191,0,1,6191,u,1,False,MATCH
683,1,6227,u,1,1,0,-,-,False,u,6227,0,1,6227,u,1,False,MATCH
916,1,6257,u,1,1,0,-,-,False,u,6257,0,1,6257,u,1,False,MATCH
796,1,6262,u,1,1,0,-,-,False,u,6262,0,1,6262,u,1,False,MATCH
747,2,6286;6354,uu,1;2,2;1,1,1,0.237990,True,u,6354,0,2,6286,u,1,True,STALE_WINS
1258,3,6289;6726;6791,cuu,1;2;3,1;2;3,2,-,0.456136,False,u,6791,2,3,6791,u,1,False,MATCH
368,2,6302;6460,uu,1;2,1;2,1,-,0.708826,False,u,6460,1,2,6460,u,1,False,MATCH
751,2,6315;6760,ud,1;2,1;2,1,-,0.561987,False,d,6760,1,2,6760,d,0,False,MATCH
656,1,6362,u,1,1,0,-,-,False,u,6362,0,1,6362,u,1,False,MATCH
511,1,6444,u,1,1,0,-,-,False,u,6444,0,1,6444,u,1,False,MATCH
363,1,6467,u,1,1,0,-,-,False,u,6467,0,1,6467,u,1,False,MATCH
761,1,6475,u,1,1,0,-,-,False,u,6475,0,1,6475,u,1,False,MATCH
411,1,6489,u,1,1,0,-,-,False,u,6489,0,1,6489,u,1,False,MATCH
302,1,6494,u,1,1,0,-,-,False,u,6494,0,1,6494,u,1,False,MATCH
705,1,6532,u,1,1,0,-,-,False,u,6532,0,1,6532,u,1,False,MATCH
1021,3,6537;6661;7014,uuu,1;2;3,1;2;3,2,-,0.864470,False,u,7014,2,3,7014,u,1,False,MATCH
1105,1,6546,u,1,1,0,-,-,False,u,6546,0,1,6546,u,1,False,MATCH
665,1,6592,u,1,1,0,-,-,False,u,6592,0,1,6592,u,1,False,MATCH
966,3,6621;6984;7091,uuu,1;2;3,1;3;2,2,2,0.134370,True,u,7091,1,3,6984,u,1,True,STALE_WINS
180,1,6686,u,1,1,0,-,-,False,u,6686,0,1,6686,u,1,False,MATCH
1012,3,6703;6927;7404,uuu,1;2;3,1;2;3,2,-,0.640501,False,u,7404,2,3,7404,u,1,False,MATCH
691,1,6704,u,1,1,0,-,-,False,u,6704,0,1,6704,u,1,False,MATCH
309,2,6714;6741,uu,1;2,2;1,1,1,0.068988,True,u,6741,0,2,6714,u,1,True,STALE_WINS
1125,1,6786,u,1,1,0,-,-,False,u,6786,0,1,6786,u,1,False,MATCH
209,2,6802;7097,uu,1;2,2;1,1,1,0.186268,True,u,7097,0,2,6802,u,1,True,STALE_WINS
104,1,6839,u,1,1,0,-,-,False,u,6839,0,1,6839,u,1,False,MATCH
961,1,6842,u,1,1,0,-,-,False,u,6842,0,1,6842,u,1,False,MATCH
122,1,6848,u,1,1,0,-,-,False,u,6848,0,1,6848,u,1,False,MATCH
666,1,6866,u,1,1,0,-,-,False,u,6866,0,1,6866,u,1,False,MATCH
1160,1,6875,u,1,1,0,-,-,False,u,6875,0,1,6875,u,1,False,MATCH
330,1,6881,u,1,1,0,-,-,False,u,6881,0,1,6881,u,1,False,MATCH
846,1,6923,u,1,1,0,-,-,False,u,6923,0,1,6923,u,1,False,MATCH
52,1,6925,u,1,1,0,-,-,False,u,6925,0,1,6925,u,1,False,MATCH
119,1,6926,u,1,1,0,-,-,False,u,6926,0,1,6926,u,1,False,MATCH
749,1,6937,u,1,1,0,-,-,False,u,6937,0,1,6937,u,1,False,MATCH
562,1,6954,u,1,1,0,-,-,False,u,6954,0,1,6954,u,1,False,MATCH
1133,2,7009;7054,ud,1;2,1;2,1,-,0.553832,False,d,7054,1,2,7054,d,0,False,MATCH
117,3,7043;7269;7366,uud,1;2;3,1;2;3,2,-,0.569447,False,d,7366,2,3,7366,d,0,False,MATCH
1214,2,7044;7165,cu,1;2,1;2,1,-,0.798854,False,u,7165,1,2,7165,u,1,False,MATCH
1185,1,7052,u,1,1,0,-,-,False,u,7052,0,1,7052,u,1,False,MATCH
71,1,7057,u,1,1,0,-,-,False,u,7057,0,1,7057,u,1,False,MATCH
1085,1,7059,u,1,1,0,-,-,False,u,7059,0,1,7059,u,1,False,MATCH
149,1,7072,u,1,1,0,-,-,False,u,7072,0,1,7072,u,1,False,MATCH
1053,1,7082,u,1,1,0,-,-,False,u,7082,0,1,7082,u,1,False,MATCH
918,2,7093;7178,ud,1;2,1;2,1,-,0.560097,False,d,7178,1,2,7178,d,0,False,MATCH
382,1,7116,u,1,1,0,-,-,False,u,7116,0,1,7116,u,1,False,MATCH
952,1,7132,u,1,1,0,-,-,False,u,7132,0,1,7132,u,1,False,MATCH
695,1,7169,u,1,1,0,-,-,False,u,7169,0,1,7169,u,1,False,MATCH
200,1,7187,u,1,1,0,-,-,False,u,7187,0,1,7187,u,1,False,MATCH
896,1,7203,u,1,1,0,-,-,False,u,7203,0,1,7203,u,1,False,MATCH
253,1,7209,u,1,1,0,-,-,False,u,7209,0,1,7209,u,1,False,MATCH
504,1,7215,u,1,1,0,-,-,False,u,7215,0,1,7215,u,1,False,MATCH
762,1,7308,u,1,1,0,-,-,False,u,7308,0,1,7308,u,1,False,MATCH
204,1,7331,u,1,1,0,-,-,False,u,7331,0,1,7331,u,1,False,MATCH
543,1,7338,u,1,1,0,-,-,False,u,7338,0,1,7338,u,1,False,MATCH
531,1,7342,u,1,1,0,-,-,False,u,7342,0,1,7342,u,1,False,MATCH
